;date;pm25;pm10;o3;no2;so2;co;year_x;fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;tmax;dir;velmedia;racha;sol;presmax;presmin;month;week;year_y;season;season_name
2019-03-02;2019-03-02;60.0;30.0;35.0;29.0;4.0;;2019;2019-03-02;3195;MADRID, RETIRO;MADRID;667.0;13.8;0.0;8.0;8.0;16.0;1.9;5.8;10.5;948.5;946.0;3;9;2019;2;Spring
2019-03-02;2019-03-02;60.0;30.0;35.0;29.0;4.0;;2019;2019-03-02;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;12.6;0.0;3.8;3.8;24.0;1.4;5.6;10.5;947.5;944.85;3;9;2019;2;Spring
2019-03-03;2019-03-03;55.0;31.0;34.0;20.0;3.0;;2019;2019-03-03;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;13.0;0.0;5.0;5.0;24.0;3.9;12.5;8.6;945.3;940.2;3;9;2019;2;Spring
2019-03-03;2019-03-03;55.0;31.0;34.0;20.0;3.0;;2019;2019-03-03;3195;MADRID, RETIRO;MADRID;667.0;13.2;0.0;6.1;6.1;24.0;1.9;10.3;8.6;946.5;941.6;3;9;2019;2;Spring
2019-03-03;2019-03-03;55.0;31.0;34.0;20.0;3.0;;2019;2019-03-03;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;11.1;0.0;1.1;1.1;24.0;1.7;10.8;8.6;945.9;940.9;3;9;2019;2;Spring
2019-03-04;2019-03-04;39.0;23.0;37.0;19.0;2.0;;2019;2019-03-04;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;12.0;0.0;8.0;8.0;24.0;6.7;14.4;5.8;940.5;938.2;3;10;2019;2;Spring
2019-03-04;2019-03-04;39.0;23.0;37.0;19.0;2.0;;2019;2019-03-04;3195;MADRID, RETIRO;MADRID;667.0;12.0;0.0;8.5;8.5;26.0;3.6;11.1;5.8;942.4;940.5;3;10;2019;2;Spring
2019-03-04;2019-03-04;39.0;23.0;37.0;19.0;2.0;;2019;2019-03-04;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;12.7;0.0;8.4;8.4;25.0;3.6;12.8;5.8;941.45;939.35;3;10;2019;2;Spring
2019-03-05;2019-03-05;29.0;19.0;30.0;21.0;3.0;;2019;2019-03-05;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;11.4;0.0;7.4;7.4;26.0;6.4;11.9;6.9;938.8;932.2;3;10;2019;2;Spring
2019-03-05;2019-03-05;29.0;19.0;30.0;21.0;3.0;;2019;2019-03-05;3195;MADRID, RETIRO;MADRID;667.0;12.0;0.0;8.7;8.7;23.0;3.3;11.7;6.9;941.3;934.5;3;10;2019;2;Spring
2019-03-05;2019-03-05;29.0;19.0;30.0;21.0;3.0;;2019;2019-03-05;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;11.6;0.0;7.6;7.6;22.0;2.2;11.9;6.9;940.05;933.35;3;10;2019;2;Spring
2019-03-06;2019-03-06;30.0;12.0;35.0;23.0;3.0;;2019;2019-03-06;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.4;6.9;5.2;5.2;24.0;9.2;21.7;2.9;933.8;924.4;3;10;2019;2;Spring
2019-03-06;2019-03-06;30.0;12.0;35.0;23.0;3.0;;2019;2019-03-06;3195;MADRID, RETIRO;MADRID;667.0;9.6;8.2;5.7;5.7;23.0;4.2;17.8;2.9;935.8;926.7;3;10;2019;2;Spring
2019-03-06;2019-03-06;30.0;12.0;35.0;23.0;3.0;;2019;2019-03-06;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.2;7.0;5.3;5.3;24.0;3.6;18.1;2.9;934.8;925.55;3;10;2019;2;Spring
2019-03-07;2019-03-07;23.0;18.0;27.0;29.0;4.0;;2019;2019-03-07;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;7.0;0.0;1.6;1.6;24.0;5.0;11.4;9.8;938.1;933.7;3;10;2019;2;Spring
2019-03-07;2019-03-07;23.0;18.0;27.0;29.0;4.0;;2019;2019-03-07;3195;MADRID, RETIRO;MADRID;667.0;7.6;0.0;3.2;3.2;25.0;2.5;9.4;9.8;940.3;935.8;3;10;2019;2;Spring
2019-03-07;2019-03-07;23.0;18.0;27.0;29.0;4.0;;2019;2019-03-07;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.4;0.0;2.1;2.1;22.0;2.5;9.2;9.8;939.2;934.75;3;10;2019;2;Spring
2019-03-08;2019-03-08;46.0;20.0;33.0;28.0;4.0;;2019;2019-03-08;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;10.2;0.0;4.6;4.6;17.0;1.9;8.9;8.3;948.2;937.7;3;10;2019;2;Spring
2019-03-08;2019-03-08;46.0;20.0;33.0;28.0;4.0;;2019;2019-03-08;3195;MADRID, RETIRO;MADRID;667.0;10.1;0.0;5.3;5.3;8.0;0.8;5.3;8.3;950.0;940.0;3;10;2019;2;Spring
2019-03-08;2019-03-08;46.0;20.0;33.0;28.0;4.0;;2019;2019-03-08;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.2;0.0;3.3;3.3;28.0;0.6;5.6;8.3;949.1;938.85;3;10;2019;2;Spring
2019-03-09;2019-03-09;57.0;27.0;26.0;27.0;4.0;;2019;2019-03-09;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;11.8;0.0;4.5;4.5;35.0;1.4;4.2;9.9;952.1;948.2;3;10;2019;2;Spring
2019-03-09;2019-03-09;57.0;27.0;26.0;27.0;4.0;;2019;2019-03-09;3195;MADRID, RETIRO;MADRID;667.0;11.5;0.0;5.0;5.0;13.0;0.6;4.7;9.9;954.8;950.7;3;10;2019;2;Spring
2019-03-09;2019-03-09;57.0;27.0;26.0;27.0;4.0;;2019;2019-03-09;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.6;0.0;1.6;1.6;24.0;0.8;5.0;9.9;953.45;949.45;3;10;2019;2;Spring
2019-03-10;2019-03-10;69.0;19.0;30.0;25.0;4.0;;2019;2019-03-10;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;14.3;0.0;5.4;5.4;30.0;1.7;8.9;10.4;950.9;946.9;3;10;2019;2;Spring
2019-03-10;2019-03-10;69.0;19.0;30.0;25.0;4.0;;2019;2019-03-10;3195;MADRID, RETIRO;MADRID;667.0;15.0;0.0;7.3;7.3;29.0;1.7;7.8;10.4;953.1;948.7;3;10;2019;2;Spring
2019-03-10;2019-03-10;69.0;19.0;30.0;25.0;4.0;;2019;2019-03-10;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;13.8;0.0;2.9;2.9;30.0;1.4;9.7;10.4;952.0;947.8;3;10;2019;2;Spring
2019-03-11;2019-03-11;57.0;22.0;34.0;31.0;4.0;;2019;2019-03-11;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;14.6;0.0;8.8;8.8;5.0;1.9;7.2;10.2;950.2;947.5;3;11;2019;2;Spring
2019-03-11;2019-03-11;57.0;22.0;34.0;31.0;4.0;;2019;2019-03-11;3195;MADRID, RETIRO;MADRID;667.0;14.6;0.0;10.0;10.0;6.0;2.2;8.6;10.2;952.2;949.8;3;11;2019;2;Spring
2019-03-11;2019-03-11;57.0;22.0;34.0;31.0;4.0;;2019;2019-03-11;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;14.3;0.0;7.3;7.3;9.0;1.9;8.9;10.2;951.2;948.65;3;11;2019;2;Spring
2019-03-12;2019-03-12;60.0;26.0;36.0;21.0;5.0;;2019;2019-03-12;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;13.8;0.0;5.7;5.7;24.0;4.7;12.8;10.0;948.8;942.3;3;11;2019;2;Spring
2019-03-12;2019-03-12;60.0;26.0;36.0;21.0;5.0;;2019;2019-03-12;3195;MADRID, RETIRO;MADRID;667.0;14.2;0.0;7.1;7.1;24.0;2.8;10.0;10.0;951.0;944.9;3;11;2019;2;Spring
2019-03-12;2019-03-12;60.0;26.0;36.0;21.0;5.0;;2019;2019-03-12;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;12.6;0.0;2.4;2.4;23.0;1.7;9.7;10.0;949.9;943.6;3;11;2019;2;Spring
2019-03-13;2019-03-13;72.0;28.0;31.0;30.0;4.0;;2019;2019-03-13;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;10.2;0.0;5.3;5.3;29.0;3.3;10.8;10.3;949.5;942.7;3;11;2019;2;Spring
2019-03-13;2019-03-13;72.0;28.0;31.0;30.0;4.0;;2019;2019-03-13;3195;MADRID, RETIRO;MADRID;667.0;11.0;0.0;7.5;7.5;33.0;3.3;11.1;10.3;951.8;944.6;3;11;2019;2;Spring
2019-03-13;2019-03-13;72.0;28.0;31.0;30.0;4.0;;2019;2019-03-13;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.5;0.0;4.9;4.9;29.0;2.2;12.8;10.3;950.65;943.65;3;11;2019;2;Spring
2019-03-14;2019-03-14;79.0;33.0;27.0;45.0;5.0;;2019;2019-03-14;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;10.6;0.0;2.5;2.5;21.0;1.7;7.2;10.3;950.2;946.1;3;11;2019;2;Spring
2019-03-14;2019-03-14;79.0;33.0;27.0;45.0;5.0;;2019;2019-03-14;3195;MADRID, RETIRO;MADRID;667.0;10.6;0.0;4.1;4.1;6.0;1.1;6.7;10.3;952.7;948.4;3;11;2019;2;Spring
2019-03-14;2019-03-14;79.0;33.0;27.0;45.0;5.0;;2019;2019-03-14;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.4;0.0;-0.7;-0.7;25.0;1.1;6.1;10.3;951.45;947.25;3;11;2019;2;Spring
2019-03-15;2019-03-15;77.0;40.0;37.0;32.0;4.0;;2019;2019-03-15;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;14.1;0.0;4.5;4.5;19.0;1.9;6.1;11.0;947.8;944.0;3;11;2019;2;Spring
2019-03-15;2019-03-15;77.0;40.0;37.0;32.0;4.0;;2019;2019-03-15;3195;MADRID, RETIRO;MADRID;667.0;14.4;0.0;6.0;6.0;24.0;1.1;5.3;11.0;950.2;946.6;3;11;2019;2;Spring
2019-03-15;2019-03-15;77.0;40.0;37.0;32.0;4.0;;2019;2019-03-15;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;12.6;0.0;1.0;1.0;24.0;0.6;5.3;11.0;949.0;945.3;3;11;2019;2;Spring
2019-03-16;2019-03-16;89.0;36.0;33.0;24.0;3.0;;2019;2019-03-16;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;16.0;0.0;7.0;7.0;16.0;2.2;8.9;10.5;944.8;937.9;3;11;2019;2;Spring
2019-03-16;2019-03-16;89.0;36.0;33.0;24.0;3.0;;2019;2019-03-16;3195;MADRID, RETIRO;MADRID;667.0;16.2;0.0;8.4;8.4;25.0;1.9;7.8;10.5;947.2;940.1;3;11;2019;2;Spring
2019-03-16;2019-03-16;89.0;36.0;33.0;24.0;3.0;;2019;2019-03-16;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;14.0;0.0;2.7;2.7;24.0;1.4;8.6;10.5;946.0;939.0;3;11;2019;2;Spring
2019-03-17;2019-03-17;81.0;32.0;34.0;19.0;4.0;;2019;2019-03-17;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;13.7;0.0;7.4;7.4;29.0;4.7;11.9;10.0;941.2;937.0;3;11;2019;2;Spring
2019-03-17;2019-03-17;81.0;32.0;34.0;19.0;4.0;;2019;2019-03-17;3195;MADRID, RETIRO;MADRID;667.0;13.8;0.0;7.8;7.8;99.0;2.5;12.5;10.0;943.0;939.5;3;11;2019;2;Spring
2019-03-17;2019-03-17;81.0;32.0;34.0;19.0;4.0;;2019;2019-03-17;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;13.9;0.0;6.1;6.1;6.0;3.3;13.3;10.0;942.1;938.25;3;11;2019;2;Spring
2019-03-18;2019-03-18;80.0;15.0;37.0;21.0;6.0;;2019;2019-03-18;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;10.2;0.0;4.5;4.5;7.0;2.5;10.8;10.6;945.2;941.1;3;12;2019;2;Spring
2019-03-18;2019-03-18;80.0;15.0;37.0;21.0;6.0;;2019;2019-03-18;3195;MADRID, RETIRO;MADRID;667.0;9.9;0.0;3.8;3.8;5.0;2.5;11.4;10.6;947.0;944.8;3;12;2019;2;Spring
2019-03-18;2019-03-18;80.0;15.0;37.0;21.0;6.0;;2019;2019-03-18;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.8;0.0;3.6;3.6;8.0;3.1;13.9;10.6;946.1;942.95;3;12;2019;2;Spring
2019-03-19;2019-03-19;48.0;13.0;37.0;23.0;4.0;;2019;2019-03-19;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;11.2;0.0;6.5;6.5;34.0;4.2;11.9;10.0;946.7;942.7;3;12;2019;2;Spring
2019-03-19;2019-03-19;48.0;13.0;37.0;23.0;4.0;;2019;2019-03-19;3195;MADRID, RETIRO;MADRID;667.0;11.2;0.0;6.3;6.3;1.0;2.8;10.8;10.0;948.8;944.9;3;12;2019;2;Spring
2019-03-19;2019-03-19;48.0;13.0;37.0;23.0;4.0;;2019;2019-03-19;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;11.4;0.0;5.1;5.1;6.0;2.8;10.8;10.0;947.75;943.8;3;12;2019;2;Spring
2019-03-20;2019-03-20;47.0;14.0;36.0;28.0;4.0;;2019;2019-03-20;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;10.1;0.0;5.0;5.0;99.0;2.8;11.4;10.7;947.6;944.2;3;12;2019;2;Spring
2019-03-20;2019-03-20;47.0;14.0;36.0;28.0;4.0;;2019;2019-03-20;3195;MADRID, RETIRO;MADRID;667.0;9.9;0.0;5.1;5.1;5.0;2.5;12.2;10.7;949.8;946.3;3;12;2019;2;Spring
2019-03-20;2019-03-20;47.0;14.0;36.0;28.0;4.0;;2019;2019-03-20;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.2;0.0;2.8;2.8;7.0;2.5;10.8;10.7;948.7;945.25;3;12;2019;2;Spring
2019-03-21;2019-03-21;43.0;20.0;39.0;32.0;4.0;;2019;2019-03-21;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.7;0.0;3.6;3.6;8.0;0.8;7.2;10.8;947.8;944.1;3;12;2019;2;Spring
2019-03-21;2019-03-21;43.0;20.0;39.0;32.0;4.0;;2019;2019-03-21;3195;MADRID, RETIRO;MADRID;667.0;9.9;0.0;4.8;4.8;5.0;0.6;6.9;10.8;950.2;946.5;3;12;2019;2;Spring
2019-03-21;2019-03-21;43.0;20.0;39.0;32.0;4.0;;2019;2019-03-21;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.0;0.0;1.7;1.7;8.0;0.6;8.9;10.8;949.0;945.3;3;12;2019;2;Spring
2019-03-22;2019-03-22;50.0;27.0;38.0;21.0;4.0;;2019;2019-03-22;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;11.0;0.0;3.3;3.3;9.0;2.5;8.3;10.5;947.6;943.8;3;12;2019;2;Spring
2019-03-22;2019-03-22;50.0;27.0;38.0;21.0;4.0;;2019;2019-03-22;3195;MADRID, RETIRO;MADRID;667.0;11.2;0.0;4.5;4.5;17.0;1.4;7.2;10.5;949.9;946.2;3;12;2019;2;Spring
2019-03-22;2019-03-22;50.0;27.0;38.0;21.0;4.0;;2019;2019-03-22;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.0;0.0;-0.6;-0.6;7.0;1.4;8.3;10.5;948.75;945.0;3;12;2019;2;Spring
2019-03-23;2019-03-23;68.0;22.0;37.0;18.0;4.0;;2019;2019-03-23;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;13.4;0.0;6.2;6.2;10.0;3.9;10.8;7.7;946.9;942.3;3;12;2019;2;Spring
2019-03-23;2019-03-23;68.0;22.0;37.0;18.0;4.0;;2019;2019-03-23;3195;MADRID, RETIRO;MADRID;667.0;14.1;0.0;7.6;7.6;9.0;2.5;7.8;7.7;948.8;943.7;3;12;2019;2;Spring
2019-03-23;2019-03-23;68.0;22.0;37.0;18.0;4.0;;2019;2019-03-23;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;11.6;0.0;2.5;2.5;7.0;1.9;9.7;7.7;947.85;943.0;3;12;2019;2;Spring
2019-03-24;2019-03-24;59.0;20.0;40.0;25.0;4.0;;2019;2019-03-24;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;15.0;0.0;8.3;8.3;11.0;2.2;9.2;8.7;944.8;940.9;3;12;2019;2;Spring
2019-03-24;2019-03-24;59.0;20.0;40.0;25.0;4.0;;2019;2019-03-24;3195;MADRID, RETIRO;MADRID;667.0;15.2;0.0;9.0;9.0;14.0;2.2;8.3;8.7;947.0;942.6;3;12;2019;2;Spring
2019-03-24;2019-03-24;59.0;20.0;40.0;25.0;4.0;;2019;2019-03-24;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;13.7;0.0;6.0;6.0;11.0;1.4;8.6;8.7;945.9;941.75;3;12;2019;2;Spring
2019-03-25;2019-03-25;53.0;19.0;41.0;21.0;4.0;;2019;2019-03-25;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;15.0;0.0;8.2;8.2;7.0;2.2;12.8;11.0;943.1;937.4;3;13;2019;2;Spring
2019-03-25;2019-03-25;53.0;19.0;41.0;21.0;4.0;;2019;2019-03-25;3195;MADRID, RETIRO;MADRID;667.0;16.4;0.0;10.0;10.0;4.0;2.5;13.3;11.0;944.8;939.9;3;13;2019;2;Spring
2019-03-25;2019-03-25;53.0;19.0;41.0;21.0;4.0;;2019;2019-03-25;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;14.2;0.0;6.4;6.4;9.0;2.5;13.1;11.0;943.95;938.65;3;13;2019;2;Spring
2019-03-26;2019-03-26;56.0;19.0;31.0;32.0;4.0;;2019;2019-03-26;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;14.4;0.0;6.6;6.6;5.0;5.3;13.3;10.4;942.4;936.9;3;13;2019;2;Spring
2019-03-26;2019-03-26;56.0;19.0;31.0;32.0;4.0;;2019;2019-03-26;3195;MADRID, RETIRO;MADRID;667.0;13.5;0.0;6.0;6.0;4.0;4.4;14.7;10.4;944.5;939.1;3;13;2019;2;Spring
2019-03-26;2019-03-26;56.0;19.0;31.0;32.0;4.0;;2019;2019-03-26;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;14.2;0.0;6.0;6.0;8.0;5.0;16.9;10.4;943.45;938.0;3;13;2019;2;Spring
2019-03-27;2019-03-27;51.0;21.0;40.0;32.0;4.0;;2019;2019-03-27;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;11.8;0.0;5.0;5.0;5.0;1.4;8.3;11.0;945.2;941.7;3;13;2019;2;Spring
2019-03-27;2019-03-27;51.0;21.0;40.0;32.0;4.0;;2019;2019-03-27;3195;MADRID, RETIRO;MADRID;667.0;12.0;0.0;5.5;5.5;4.0;0.6;8.9;11.0;947.3;943.4;3;13;2019;2;Spring
2019-03-27;2019-03-27;51.0;21.0;40.0;32.0;4.0;;2019;2019-03-27;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.0;0.0;0.0;0.0;5.0;1.1;11.1;11.0;946.25;942.55;3;13;2019;2;Spring
2019-03-28;2019-03-28;49.0;25.0;43.0;28.0;4.0;;2019;2019-03-28;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;12.4;0.0;5.7;5.7;14.0;2.2;7.2;10.7;947.2;943.2;3;13;2019;2;Spring
2019-03-28;2019-03-28;49.0;25.0;43.0;28.0;4.0;;2019;2019-03-28;3195;MADRID, RETIRO;MADRID;667.0;12.4;0.0;6.1;6.1;6.0;1.4;5.8;10.7;949.0;944.5;3;13;2019;2;Spring
2019-03-28;2019-03-28;49.0;25.0;43.0;28.0;4.0;;2019;2019-03-28;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;11.6;0.0;3.1;3.1;99.0;0.6;6.1;10.7;948.1;943.85;3;13;2019;2;Spring
2019-03-29;2019-03-29;47.0;29.0;46.0;20.0;4.0;;2019;2019-03-29;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;12.1;0.0;6.0;6.0;9.0;3.9;9.2;10.4;945.5;940.8;3;13;2019;2;Spring
2019-03-29;2019-03-29;47.0;29.0;46.0;20.0;4.0;;2019;2019-03-29;3195;MADRID, RETIRO;MADRID;667.0;12.4;0.0;6.6;6.6;14.0;2.8;8.9;10.4;947.2;942.7;3;13;2019;2;Spring
2019-03-29;2019-03-29;47.0;29.0;46.0;20.0;4.0;;2019;2019-03-29;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;11.4;0.0;3.6;3.6;12.0;1.9;9.4;10.4;946.35;941.75;3;13;2019;2;Spring
2019-03-30;2019-03-30;43.0;27.0;31.0;19.0;4.0;;2019;2019-03-30;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;12.3;0.0;5.6;5.6;8.0;1.9;8.9;10.4;942.6;936.1;3;13;2019;2;Spring
2019-03-30;2019-03-30;43.0;27.0;31.0;19.0;4.0;;2019;2019-03-30;3195;MADRID, RETIRO;MADRID;667.0;12.4;0.0;6.5;6.5;14.0;1.4;6.1;10.4;944.8;938.9;3;13;2019;2;Spring
2019-03-30;2019-03-30;43.0;27.0;31.0;19.0;4.0;;2019;2019-03-30;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;11.0;0.0;2.3;2.3;10.0;1.1;6.9;10.4;943.7;937.5;3;13;2019;2;Spring
2019-03-31;2019-03-31;49.0;14.0;30.0;26.0;4.0;;2019;2019-03-31;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;10.6;0.6;8.6;8.6;8.0;2.2;6.1;0.6;936.9;933.0;3;13;2019;2;Spring
2019-03-31;2019-03-31;49.0;14.0;30.0;26.0;4.0;;2019;2019-03-31;3195;MADRID, RETIRO;MADRID;667.0;10.6;1.6;9.2;9.2;12.0;1.4;5.6;0.6;939.3;935.6;3;13;2019;2;Spring
2019-03-31;2019-03-31;49.0;14.0;30.0;26.0;4.0;;2019;2019-03-31;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.0;0.7;6.3;6.3;99.0;2.2;5.3;0.6;938.1;934.3;3;13;2019;2;Spring
2019-04-01;2019-04-01;35.0;18.0;35.0;29.0;4.0;;2019;2019-04-01;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;12.7;0.0;8.2;8.2;23.0;1.4;8.3;2.6;936.0;933.4;4;14;2019;2;Spring
2019-04-01;2019-04-01;35.0;18.0;35.0;29.0;4.0;;2019;2019-04-01;3195;MADRID, RETIRO;MADRID;667.0;13.0;0.0;8.8;8.8;19.0;1.4;5.3;2.6;938.3;935.6;4;14;2019;2;Spring
2019-04-01;2019-04-01;35.0;18.0;35.0;29.0;4.0;;2019;2019-04-01;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;13.6;0.0;8.1;8.1;31.0;0.8;5.0;2.6;937.15;934.5;4;14;2019;2;Spring
2019-04-02;2019-04-02;41.0;20.0;40.0;24.0;4.0;;2019;2019-04-02;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;13.2;2.1;8.0;8.0;25.0;3.3;10.3;4.3;936.6;932.6;4;14;2019;2;Spring
2019-04-02;2019-04-02;41.0;20.0;40.0;24.0;4.0;;2019;2019-04-02;3195;MADRID, RETIRO;MADRID;667.0;12.7;2.0;7.4;7.4;26.0;0.8;9.7;4.3;938.0;933.8;4;14;2019;2;Spring
2019-04-02;2019-04-02;41.0;20.0;40.0;24.0;4.0;;2019;2019-04-02;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;13.4;0.0;5.9;5.9;30.0;1.7;10.0;4.3;937.3;933.2;4;14;2019;2;Spring
2019-04-03;2019-04-03;47.0;14.0;42.0;25.0;4.0;;2019;2019-04-03;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;11.2;0.0;7.0;7.0;34.0;3.9;12.5;9.4;932.6;924.8;4;14;2019;2;Spring
2019-04-03;2019-04-03;47.0;14.0;42.0;25.0;4.0;;2019;2019-04-03;3195;MADRID, RETIRO;MADRID;667.0;10.8;0.0;6.5;6.5;34.0;3.1;11.9;9.4;933.9;927.4;4;14;2019;2;Spring
2019-04-03;2019-04-03;47.0;14.0;42.0;25.0;4.0;;2019;2019-04-03;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.8;0.0;4.9;4.9;30.0;3.6;14.7;9.4;933.25;926.1;4;14;2019;2;Spring
2019-04-04;2019-04-04;30.0;13.0;34.0;25.0;2.0;;2019;2019-04-04;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;8.0;0.6;1.0;1.0;25.0;3.6;12.8;10.1;926.8;921.4;4;14;2019;2;Spring
2019-04-04;2019-04-04;30.0;13.0;34.0;25.0;2.0;;2019;2019-04-04;3195;MADRID, RETIRO;MADRID;667.0;8.2;1.3;2.5;2.5;26.0;1.7;11.1;10.1;928.7;923.4;4;14;2019;2;Spring
2019-04-04;2019-04-04;30.0;13.0;34.0;25.0;2.0;;2019;2019-04-04;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.6;1.9;-0.4;-0.4;24.0;2.2;11.4;10.1;927.75;922.4;4;14;2019;2;Spring
2019-04-05;2019-04-05;27.0;10.0;37.0;17.0;4.0;;2019;2019-04-05;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;7.6;4.0;4.4;4.4;25.0;4.2;21.7;1.7;923.4;919.3;4;14;2019;2;Spring
2019-04-05;2019-04-05;27.0;10.0;37.0;17.0;4.0;;2019;2019-04-05;3195;MADRID, RETIRO;MADRID;667.0;7.2;2.7;4.5;4.5;27.0;2.2;13.3;1.7;925.7;920.7;4;14;2019;2;Spring
2019-04-05;2019-04-05;27.0;10.0;37.0;17.0;4.0;;2019;2019-04-05;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;6.6;3.0;3.3;3.3;24.0;2.5;18.6;1.7;924.55;920.0;4;14;2019;2;Spring
2019-04-06;2019-04-06;25.0;9.0;40.0;16.0;2.0;;2019;2019-04-06;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;7.4;2.0;2.4;2.4;24.0;7.5;18.6;4.2;927.5;922.6;4;14;2019;2;Spring
2019-04-06;2019-04-06;25.0;9.0;40.0;16.0;2.0;;2019;2019-04-06;3195;MADRID, RETIRO;MADRID;667.0;7.5;3.5;2.9;2.9;24.0;3.6;14.7;4.2;929.6;923.6;4;14;2019;2;Spring
2019-04-06;2019-04-06;25.0;9.0;40.0;16.0;2.0;;2019;2019-04-06;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.6;0.7;1.4;1.4;24.0;3.1;15.6;4.2;928.55;923.1;4;14;2019;2;Spring
2019-04-07;2019-04-07;21.0;10.0;41.0;24.0;4.0;;2019;2019-04-07;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;8.4;2.7;3.0;3.0;25.0;4.7;12.5;4.6;934.7;927.2;4;14;2019;2;Spring
2019-04-07;2019-04-07;21.0;10.0;41.0;24.0;4.0;;2019;2019-04-07;3195;MADRID, RETIRO;MADRID;667.0;8.8;4.3;3.7;3.7;27.0;2.5;9.2;4.6;936.8;928.0;4;14;2019;2;Spring
