fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presmax,horapresmax,presmin,horapresmin,season,season_name,year,month,week
2018-05-11,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,18.8,0.0,12.6,06:00,12.6,16:10,20.0,3.3,11.9,12:40,11.9,939.1,Varias,936.0,17,2,Spring,2018,5,19
2018-05-12,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,14.6,0.0,9.5,23:59,9.5,13:15,25.0,5.8,12.5,14:10,8.7,939.6,24,935.3,14,2,Spring,2018,5,19
2018-05-13,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,11.3,0.0,5.0,04:30,5.0,16:30,26.0,4.7,9.7,11:40,12.7,942.2,09,939.5,00,2,Spring,2018,5,19
2018-05-14,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,14.6,0.0,9.9,Varias,9.9,15:30,1.0,2.5,10.8,14:30,10.4,940.9,00,938.7,Varias,2,Spring,2018,5,20
2018-05-15,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,15.7,0.0,7.7,04:20,7.7,17:00,3.0,2.2,11.4,23:50,12.8,940.5,08,935.9,18,2,Spring,2018,5,20
2018-05-16,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,18.6,0.0,11.5,05:10,11.5,15:20,2.0,2.5,11.4,03:20,12.8,938.3,00,934.0,18,2,Spring,2018,5,20
2018-05-17,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,20.2,0.0,14.5,Varias,14.5,14:40,5.0,1.9,10.8,23:10,9.7,937.2,08,933.5,18,2,Spring,2018,5,20
2018-05-18,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,18.2,3.4,13.6,05:30,13.6,12:50,5.0,2.5,8.9,00:10,8.0,938.2,23,935.7,Varias,2,Spring,2018,5,20
2018-05-19,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,18.8,0.05,12.4,04:50,12.4,15:20,3.0,1.7,10.3,23:59,8.7,938.8,09,935.9,18,2,Spring,2018,5,20
2018-05-20,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,17.8,1.9,12.7,05:30,12.7,Varias,8.0,2.8,11.9,00:20,8.7,937.6,00,932.6,17,2,Spring,2018,5,20
2018-05-21,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,18.5,0.0,13.0,05:20,13.0,14:30,11.0,2.8,11.9,20:30,7.0,934.8,23,931.4,15,2,Spring,2018,5,21
2018-05-22,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,17.8,0.05,11.7,05:30,11.7,11:10,33.0,1.7,9.7,13:20,6.2,937.2,Varias,934.2,Varias,2,Spring,2018,5,21
2018-05-23,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,20.4,0.35,13.5,05:20,13.5,16:15,22.0,4.4,18.1,17:50,10.3,938.0,Varias,934.7,17,2,Spring,2018,5,21
2018-05-24,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,20.5,41.3,13.0,23:00,13.0,15:15,12.0,5.3,13.3,16:40,6.1,937.4,03,930.7,18,2,Spring,2018,5,21
2018-05-25,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,16.2,0.8,12.4,Varias,12.4,16:30,27.0,1.9,10.3,16:40,4.1,936.3,01,932.3,16,2,Spring,2018,5,21
2018-05-26,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,16.6,0.0,11.5,Varias,11.5,16:30,21.0,2.2,7.2,12:20,9.4,935.3,22,933.7,04,2,Spring,2018,5,21
2018-05-27,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,19.4,0.6,13.4,Varias,13.4,Varias,26.0,3.6,12.8,16:10,10.5,936.0,09,932.6,15,2,Spring,2018,5,21
2018-05-28,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,17.8,5.6,13.8,Varias,13.8,14:20,23.0,2.2,7.8,12:50,1.6,935.9,22,933.4,14,2,Spring,2018,5,22
2018-05-29,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,17.0,0.6,13.0,04:20,13.0,10:40,24.0,2.5,15.0,12:00,6.5,935.6,00,933.5,18,2,Spring,2018,5,22
2018-05-30,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,16.0,0.15000000000000002,11.0,Varias,11.0,17:10,25.0,5.0,11.4,18:00,4.7,937.4,Varias,933.8,04,2,Spring,2018,5,22
2018-05-31,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,17.8,0.0,12.0,05:50,12.0,16:01,29.0,3.6,8.9,17:00,11.7,939.5,Varias,937.2,Varias,2,Spring,2018,5,22
2018-06-01,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,18.4,1.4,11.8,04:45,11.8,16:10,8.0,2.2,11.4,23:10,11.7,939.7,06,936.0,17,3,Summer,2018,6,22
2018-06-02,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,18.4,9.5,12.9,Varias,12.9,15:50,16.0,2.8,17.5,16:10,5.6,939.3,09,935.9,15,3,Summer,2018,6,22
2018-06-03,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,18.0,0.0,11.0,05:20,11.0,14:50,24.0,4.2,13.3,15:20,11.2,937.8,00,934.3,17,3,Summer,2018,6,22
2018-06-04,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,15.5,0.0,11.2,05:30,11.2,12:40,25.0,6.1,12.8,17:40,12.0,935.7,08,933.9,17,3,Summer,2018,6,23
2018-06-05,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,15.4,0.4,10.4,05:30,10.4,15:15,26.0,3.9,10.8,17:20,6.1,934.9,00,932.8,16,3,Summer,2018,6,23
2018-06-06,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,15.5,3.0,10.5,05:40,10.5,17:30,35.0,1.9,9.2,12:20,8.2,937.8,23,933.5,Varias,3,Summer,2018,6,23
2018-06-07,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,17.9,2.6,11.0,05:00,11.0,13:10,21.0,3.9,10.8,14:30,7.9,938.5,08,936.5,Varias,3,Summer,2018,6,23
2018-06-08,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,16.4,2.2,13.2,23:59,13.2,13:30,24.0,3.9,12.5,17:50,1.9,936.7,00,933.9,17,3,Summer,2018,6,23
2018-06-09,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,15.9,0.25,10.7,05:15,10.7,12:10,24.0,3.3,11.4,14:00,8.4,936.0,22,934.0,Varias,3,Summer,2018,6,23
2018-06-10,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,15.5,0.0,10.0,04:20,10.0,16:15,25.0,3.9,11.9,17:00,4.7,935.6,00,932.8,17,3,Summer,2018,6,23
2018-06-11,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,16.5,0.0,11.1,04:30,11.1,15:20,24.0,5.3,10.3,16:40,7.7,936.2,Varias,933.5,Varias,3,Summer,2018,6,24
2018-06-12,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,19.0,0.0,12.6,04:30,12.6,14:20,29.0,2.8,8.9,11:30,12.5,939.6,24,935.6,03,3,Summer,2018,6,24
2018-06-13,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,19.2,0.0,12.7,04:30,12.7,14:30,29.0,3.3,8.3,12:00,13.1,940.4,Varias,937.4,17,3,Summer,2018,6,24
2018-06-14,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,20.2,0.0,13.0,05:00,13.0,16:30,7.0,2.2,6.1,02:00,13.3,939.2,00,936.3,17,3,Summer,2018,6,24
2018-06-15,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.4,0.0,14.3,05:40,14.3,16:30,2.0,1.1,8.3,23:00,13.3,938.4,08,934.8,18,3,Summer,2018,6,24
2018-06-16,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.1,0.0,16.9,05:30,16.9,Varias,1.0,1.9,7.8,19:20,13.0,939.6,24,935.9,17,3,Summer,2018,6,24
2018-06-17,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,23.6,0.0,15.6,05:30,15.6,16:30,8.0,2.8,8.3,17:40,13.4,943.5,23,939.6,00,3,Summer,2018,6,24
2018-06-18,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.5,0.0,17.0,05:00,17.0,Varias,10.0,2.5,11.4,15:10,13.1,944.0,08,940.0,18,3,Summer,2018,6,25
2018-06-19,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.4,0.0,16.2,04:45,16.2,15:15,5.0,1.9,8.3,00:30,13.5,942.5,00,938.2,19,3,Summer,2018,6,25
2018-06-20,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.8,0.0,20.5,Varias,20.5,16:20,10.0,1.9,8.9,23:50,13.1,940.9,Varias,937.0,17,3,Summer,2018,6,25
2018-06-21,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.8,0.0,20.2,05:20,20.2,15:15,10.0,2.2,8.3,15:20,13.3,940.9,Varias,937.7,Varias,3,Summer,2018,6,25
2018-06-22,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.3,0.0,20.4,05:10,20.4,15:10,14.0,1.9,7.8,13:00,13.2,940.6,09,937.0,18,3,Summer,2018,6,25
2018-06-23,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,28.6,0.0,21.2,04:30,21.2,15:30,5.0,1.7,6.7,23:50,13.0,939.7,Varias,936.3,17,3,Summer,2018,6,25
2018-06-24,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,29.3,0.0,21.6,04:55,21.6,Varias,27.0,1.9,8.9,14:00,11.8,939.2,07,935.3,18,3,Summer,2018,6,25
2018-06-25,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,29.4,0.0,22.0,Varias,22.0,15:30,17.0,3.1,8.3,14:40,11.0,938.1,07,935.3,17,3,Summer,2018,6,26
2018-06-26,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,28.2,0.1,21.5,04:30,21.5,15:30,25.0,2.5,10.3,14:30,12.9,938.7,08,935.7,17,3,Summer,2018,6,26
2018-06-27,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.9,0.0,20.1,Varias,20.1,Varias,22.0,3.3,10.8,13:50,10.6,939.1,Varias,935.4,19,3,Summer,2018,6,26
2018-06-28,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.4,0.2,19.1,04:30,19.1,16:20,24.0,3.1,9.2,14:00,10.8,936.0,00,930.6,18,3,Summer,2018,6,26
2018-06-29,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.8,0.0,19.0,02:10,19.0,16:20,20.0,3.3,9.2,16:50,11.9,932.5,Varias,928.1,18,3,Summer,2018,6,26
2018-06-30,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.4,0.35,19.4,Varias,19.4,15:20,15.0,3.9,11.9,14:00,9.6,932.6,23,929.8,17,3,Summer,2018,6,26
2018-07-01,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.0,0.0,16.0,04:50,16.0,14:30,99.0,4.4,11.4,Varias,12.3,935.3,23,932.5,Varias,3,Summer,2018,7,26
2018-07-02,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,21.4,0.0,15.3,05:40,15.3,15:55,23.0,3.9,11.9,14:00,13.2,938.7,23,934.9,Varias,3,Summer,2018,7,27
2018-07-03,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.6,0.0,14.8,04:30,14.8,Varias,26.0,2.5,9.2,12:30,13.4,939.5,Varias,936.4,17,3,Summer,2018,7,27
2018-07-04,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.2,0.0,16.5,05:00,16.5,15:15,24.0,5.6,13.3,11:50,13.2,940.4,24,936.0,Varias,3,Summer,2018,7,27
2018-07-05,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.0,0.0,15.5,05:20,15.5,Varias,8.0,1.4,9.2,13:50,12.1,941.9,Varias,939.7,Varias,3,Summer,2018,7,27
2018-07-06,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.0,0.0,16.7,05:10,16.7,16:00,23.0,2.8,8.9,14:00,11.2,941.8,Varias,938.4,Varias,3,Summer,2018,7,27
2018-07-07,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.7,0.0,20.2,Varias,20.2,Varias,18.0,3.1,8.9,16:30,12.1,940.7,07,936.8,17,3,Summer,2018,7,27
2018-07-08,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.6,0.0,20.6,04:20,20.6,Varias,22.0,2.2,7.2,15:20,13.1,940.9,23,937.9,17,3,Summer,2018,7,27
2018-07-09,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.9,0.0,21.0,04:40,21.0,14:10,23.0,3.1,10.8,14:20,12.9,941.4,Varias,937.5,18,3,Summer,2018,7,28
2018-07-10,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,28.0,0.0,20.9,05:30,20.9,15:05,26.0,1.9,8.9,14:00,12.2,940.3,07,936.0,18,3,Summer,2018,7,28
2018-07-11,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.2,0.0,19.7,05:20,19.7,14:20,22.0,5.0,11.4,14:20,11.9,937.4,00,933.3,17,3,Summer,2018,7,28
2018-07-12,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.3,0.0,19.6,04:40,19.6,15:30,23.0,2.2,7.8,11:30,13.3,936.9,10,934.6,Varias,3,Summer,2018,7,28
2018-07-13,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.8,0.0,20.0,05:30,20.0,Varias,22.0,3.3,11.9,17:40,12.9,938.1,10,935.1,18,3,Summer,2018,7,28
2018-07-14,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.8,0.0,18.6,05:40,18.6,16:10,19.0,2.8,11.9,14:00,12.9,939.6,Varias,936.7,Varias,3,Summer,2018,7,28
2018-07-15,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,23.0,0.0,16.7,05:30,16.7,14:45,24.0,5.6,13.3,19:00,13.2,939.3,07,936.6,18,3,Summer,2018,7,28
2018-07-16,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.8,0.0,15.5,04:30,15.5,Varias,33.0,3.3,10.8,08:40,13.1,940.6,11,938.3,03,3,Summer,2018,7,29
2018-07-17,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,23.2,0.0,12.4,Varias,12.4,15:30,12.0,2.5,9.2,12:20,13.2,940.5,Varias,934.4,19,3,Summer,2018,7,29
2018-07-18,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.1,0.0,20.8,05:30,20.8,15:30,24.0,4.7,12.5,13:40,13.1,937.1,Varias,934.6,01,3,Summer,2018,7,29
2018-07-19,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.6,0.0,18.1,05:20,18.1,Varias,23.0,4.2,11.4,15:50,13.1,937.9,07,935.4,18,3,Summer,2018,7,29
2018-07-20,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.8,0.0,18.0,05:15,18.0,15:30,21.0,3.3,12.5,14:20,12.9,937.0,Varias,934.2,18,3,Summer,2018,7,29
2018-07-21,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,23.8,0.0,16.7,05:30,16.7,16:00,3.0,3.3,9.7,21:00,11.6,938.0,08,934.0,Varias,3,Summer,2018,7,29
2018-07-22,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.9,0.0,17.4,05:00,17.4,15:10,9.0,1.9,7.2,01:00,10.9,937.5,24,934.5,17,3,Summer,2018,7,29
2018-07-23,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.4,0.0,20.2,04:45,20.2,16:50,23.0,3.1,10.3,14:50,13.2,939.0,08,934.9,17,3,Summer,2018,7,30
2018-07-24,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.8,0.0,18.5,05:30,18.5,Varias,22.0,4.7,10.8,14:40,13.1,937.1,Varias,934.7,17,3,Summer,2018,7,30
2018-07-25,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.1,0.0,17.6,05:30,17.6,15:20,23.0,1.9,8.9,11:50,13.1,937.7,Varias,934.2,17,3,Summer,2018,7,30
2018-07-26,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.0,0.0,19.5,05:00,19.5,15:05,22.0,3.3,12.5,15:50,13.1,936.3,10,933.7,17,3,Summer,2018,7,30
2018-07-27,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.0,0.0,19.5,04:10,19.5,15:30,25.0,4.2,11.9,13:00,12.2,935.7,Varias,933.4,17,3,Summer,2018,7,30
2018-07-28,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.8,0.0,18.4,05:30,18.4,Varias,22.0,4.7,13.9,13:10,13.1,936.7,11,935.0,Varias,3,Summer,2018,7,30
2018-07-29,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.4,0.0,18.3,05:20,18.3,15:40,20.0,5.0,10.8,12:50,12.8,938.3,24,936.0,Varias,3,Summer,2018,7,30
2018-07-30,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.6,0.0,18.8,05:30,18.8,Varias,20.0,3.3,8.9,13:20,13.1,939.4,08,936.6,17,3,Summer,2018,7,31
2018-07-31,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,28.1,0.0,21.0,05:50,21.0,16:20,22.0,1.9,8.3,14:40,13.2,939.2,Varias,936.4,17,3,Summer,2018,7,31
2018-08-01,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,29.5,0.0,21.5,05:20,21.5,Varias,8.0,1.7,6.7,10:50,13.1,939.4,10,936.8,Varias,3,Summer,2018,8,31
2018-08-02,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,30.8,0.0,22.3,04:50,22.3,16:30,99.0,1.9,6.7,Varias,12.4,940.9,08,937.7,Varias,3,Summer,2018,8,31
2018-08-03,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,33.0,0.0,25.1,05:50,25.1,15:00,34.0,2.8,9.2,17:30,11.4,940.7,Varias,937.9,17,3,Summer,2018,8,31
2018-08-04,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,31.3,0.0,23.2,06:00,23.2,15:30,34.0,1.9,8.9,16:30,11.9,941.9,09,938.1,17,3,Summer,2018,8,31
2018-08-05,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,30.7,0.0,23.4,05:45,23.4,14:50,3.0,1.9,8.3,00:40,12.6,940.0,Varias,936.4,18,3,Summer,2018,8,31
2018-08-06,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,31.4,12.8,23.2,Varias,23.2,15:20,9.0,2.2,16.9,17:00,9.3,938.8,Varias,934.6,16,3,Summer,2018,8,32
2018-08-07,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,29.8,0.0,22.8,05:50,22.8,14:00,24.0,5.8,13.3,17:30,11.8,935.6,00,931.6,17,3,Summer,2018,8,32
2018-08-08,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.6,0.0,20.2,Varias,20.2,14:50,22.0,4.7,15.0,Varias,12.1,935.4,08,931.6,Varias,3,Summer,2018,8,32
2018-08-09,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.8,0.0,18.5,04:40,18.5,15:30,2.0,3.9,12.5,22:00,12.9,941.5,24,934.3,Varias,3,Summer,2018,8,32
2018-08-10,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.6,0.0,17.2,Varias,17.2,Varias,4.0,1.9,10.3,00:20,10.9,943.5,08,940.1,18,3,Summer,2018,8,32
2018-08-11,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,28.4,0.0,22.3,06:00,22.3,15:50,16.0,2.8,8.3,23:10,11.2,944.0,08,939.1,18,3,Summer,2018,8,32
2018-08-12,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,29.0,0.0,22.6,05:50,22.6,15:30,21.0,5.0,13.3,13:30,11.6,939.5,Varias,934.2,17,3,Summer,2018,8,32
2018-08-13,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.1,0.0,20.4,05:30,20.4,15:30,28.0,3.1,11.9,16:10,12.8,937.3,24,934.0,18,3,Summer,2018,8,33
2018-08-14,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.1,0.0,18.6,05:30,18.6,16:20,3.0,2.5,7.2,06:40,12.7,940.1,10,937.2,18,3,Summer,2018,8,33
2018-08-15,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.8,0.0,19.3,05:30,19.3,17:50,99.0,2.5,7.2,Varias,12.2,939.8,07,935.4,18,3,Summer,2018,8,33
2018-08-16,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.7,0.0,22.1,06:20,22.1,14:01,19.0,3.6,11.4,17:10,8.7,938.6,10,935.3,18,3,Summer,2018,8,33
2018-08-17,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.2,0.0,19.5,Varias,19.5,15:30,6.0,2.8,12.5,21:30,11.9,940.9,24,936.2,16,3,Summer,2018,8,33
2018-08-18,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.0,0.0,16.7,05:50,16.7,15:30,3.0,2.5,9.7,00:30,11.2,941.3,24,937.8,16,3,Summer,2018,8,33
2018-08-19,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.1,0.0,19.7,Varias,19.7,14:30,9.0,1.9,7.8,09:50,10.8,942.9,10,939.5,Varias,3,Summer,2018,8,33
2018-08-20,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.4,0.0,20.0,04:00,20.0,15:50,11.0,1.9,8.9,10:40,12.5,942.2,09,937.8,18,3,Summer,2018,8,34
2018-08-21,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.6,0.0,20.8,Varias,20.8,14:40,17.0,2.2,9.7,13:00,12.1,939.9,Varias,936.0,18,3,Summer,2018,8,34
2018-08-22,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,28.0,0.0,21.8,Varias,21.8,15:30,11.0,2.5,12.5,18:40,9.4,940.4,22,936.8,16,3,Summer,2018,8,34
2018-08-23,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.3,0.0,20.4,06:00,20.4,15:20,25.0,2.2,10.3,16:10,9.9,940.6,Varias,937.3,16,3,Summer,2018,8,34
2018-08-24,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.8,0.0,19.6,05:40,19.6,14:05,26.0,2.2,11.9,14:00,11.5,940.8,09,937.5,17,3,Summer,2018,8,34
2018-08-25,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.5,0.0,17.4,05:50,17.4,Varias,24.0,2.8,10.8,13:30,11.9,938.6,00,934.1,16,3,Summer,2018,8,34
2018-08-26,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.8,0.0,16.6,06:00,16.6,Varias,99.0,2.2,7.2,Varias,12.0,938.5,Varias,935.2,18,3,Summer,2018,8,34
2018-08-27,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.8,0.0,20.0,06:00,20.0,15:30,21.0,1.9,9.7,14:40,10.0,938.5,10,936.1,19,3,Summer,2018,8,35
2018-08-28,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.4,0.3,21.2,06:00,21.2,Varias,23.0,4.4,12.5,17:10,11.1,938.3,10,935.2,18,3,Summer,2018,8,35
2018-08-29,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.1,0.0,20.0,05:50,20.0,15:30,19.0,1.7,8.9,14:20,11.9,940.3,24,937.5,00,3,Summer,2018,8,35
2018-08-30,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,26.2,0.0,19.5,05:50,19.5,15:30,1.0,1.4,8.9,00:10,11.7,941.7,09,938.1,18,3,Summer,2018,8,35
2018-08-31,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.6,0.0,20.7,05:50,20.7,15:10,4.0,1.9,7.8,22:10,11.7,940.6,09,937.1,Varias,3,Summer,2018,8,35
2018-09-01,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.6,0.0,20.5,06:00,20.5,14:40,23.0,2.2,7.8,15:50,10.5,940.9,09,936.9,18,4,Autumn,2018,9,35
2018-09-02,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,29.0,2.1,22.5,05:50,22.5,15:30,24.0,1.9,9.7,13:30,9.8,939.1,09,934.4,19,4,Autumn,2018,9,35
2018-09-03,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,27.2,0.0,21.7,23:00,21.7,14:30,25.0,3.1,10.8,15:40,6.6,935.1,Varias,931.4,16,4,Autumn,2018,9,36
2018-09-04,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.2,0.0,18.2,06:30,18.2,Varias,20.0,2.2,8.9,14:30,10.0,935.4,09,932.7,17,4,Autumn,2018,9,36
2018-09-05,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.2,0.0,16.1,05:50,16.1,Varias,25.0,5.0,11.9,14:00,9.9,937.3,09,934.2,18,4,Autumn,2018,9,36
2018-09-06,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.5,0.0,17.0,05:30,17.0,12:45,3.0,1.4,8.3,21:30,6.5,937.3,Varias,934.9,16,4,Autumn,2018,9,36
2018-09-07,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.6,0.0,16.5,06:20,16.5,Varias,7.0,3.6,11.9,21:00,9.3,938.5,24,934.6,17,4,Autumn,2018,9,36
2018-09-08,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,18.6,5.1,15.1,23:59,15.1,13:20,8.0,1.9,9.7,10:00,0.7,941.2,24,938.0,05,4,Autumn,2018,9,36
2018-09-09,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,21.4,0.3,14.5,05:50,14.5,15:50,11.0,1.4,7.8,21:20,7.9,943.2,Varias,939.4,17,4,Autumn,2018,9,36
2018-09-10,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,22.4,0.0,16.0,05:50,16.0,14:00,10.0,2.5,10.3,14:20,8.3,945.3,23,942.5,Varias,4,Autumn,2018,9,37
2018-09-11,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,23.2,0.0,16.9,06:00,16.9,15:50,11.0,2.5,9.2,12:30,9.5,945.9,09,941.6,17,4,Autumn,2018,9,37
2018-09-12,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,23.6,0.0,16.7,06:10,16.7,16:20,4.0,1.4,6.7,01:20,9.8,945.0,Varias,941.3,Varias,4,Autumn,2018,9,37
2018-09-13,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.4,0.0,17.9,06:10,17.9,15:30,15.0,1.7,6.1,13:50,10.4,942.3,10,938.4,17,4,Autumn,2018,9,37
2018-09-14,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.8,0.0,18.7,06:20,18.7,14:45,14.0,1.4,8.9,13:00,9.5,941.1,Varias,937.8,17,4,Autumn,2018,9,37
2018-09-15,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,25.0,6.4,19.5,23:59,19.5,15:00,12.0,1.9,12.8,19:40,10.0,943.2,Varias,939.2,16,4,Autumn,2018,9,37
2018-09-16,3196,"MADRID, CUATRO VIENTOS",MADRID,690.0,24.1,0.0,17.3,04:10,17.3,15:50,19.0,1.4,5.6,13:00,10.0,943.4,08,940.0,17,4,Autumn,2018,9,37
